token	model	status	DS	success	RC_pct	penalty	termination	term_frame	detail	frames	warmup	off_route_pct	coll_vehicle	coll_ped	coll_layout	red_light	comfort	route_completion	epdms	no_at_fault_collisions	drivable_area_compliance	driving_direction_compliance	traffic_light_compliance	time_to_collision_within_bound	lane_keeping	history_comfort	extended_comfort	ego_progress	collision_count	avg_speed
76da778ff251508d	drivor_action_best_after	scored	7.574	0	12.62	0.6	contact_at_fault	66	front with navsafe_blocker_1	67	8	0.0	1	0	0	0	0.0	32.1851	0.5802	0.9831	1.0	1.0	1.0	0.6271	1.0	0.4237	0.339	0.0844	1.0	5.0079
771c4e378bef58e4	drivor_action_best_before	scored	7.974	0	7.97	1.0	contact_not_at_fault	89	evaluator ended the episode: contact_not_at_fault (post-hoc trace read as deadlock)	588	20	0.0	0	0	0	0	0.0	10.3552	0.4366	1.0	1.0	1.0	1.0	0.9789	0.044	0.6197	0.0951	0.1968	1.0	0.1766
771c4e378bef58e4	drivor_action_best_after	scored	12.729	0	21.21	0.6	contact_at_fault	388	front with 14e8faa263835584	389	20	0.0	1	0	0	0	0.5	10.3256	0.4474	0.9973	1.0	1.0	1.0	0.9702	0.0678	0.6694	0.206	0.1968	1.0	0.2662
7956fe13f69e53dc	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	172	goal region entered	173	20	0.0	0	0	0	0	0.1429	69.3373	0.8146	1.0	1.0	1.0	1.0	1.0	0.8105	0.6863	0.2288	1.0	0.0	4.0167
7956fe13f69e53dc	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	169	goal region entered	170	20	0.0	0	0	0	0	0.1429	69.1086	0.8157	1.0	1.0	1.0	1.0	1.0	0.8467	0.64	0.2133	1.0	0.0	4.0742
7962741aebba5e56	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	308	goal region entered	309	20	0.0	0	0	0	0	0.2143	133.3133	0.655	1.0	1.0	1.0	1.0	1.0	0.1938	0.6851	0.2007	1.0	0.0	4.3407
7962741aebba5e56	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	308	goal region entered	309	20	0.0	0	0	0	0	0.1429	133.2514	0.6658	1.0	1.0	1.0	1.0	1.0	0.1972	0.7301	0.301	1.0	0.0	4.3387
7b635c8426075d70	drivor_action_best_before	scored	19.268	0	21.79	0.884433	off_drivable	71	off drivable for 0.5 s through frame 71	72	20	11.557	0	0	0	0	0.0	38.7481	0.7151	1.0	0.9038	1.0	1.0	1.0	1.0	0.7308	0.1731	0.1545	0.0	5.4548
7b635c8426075d70	drivor_action_best_after	scored	19.447	0	21.79	0.892629	off_drivable	71	off drivable for 0.5 s through frame 71	72	20	10.737	0	0	0	0	0.0	38.7494	0.7128	1.0	0.9038	1.0	1.0	1.0	1.0	0.7115	0.1923	0.1545	0.0	5.455
7c00774138ae5805	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	191	goal region entered	192	8	0.0	0	0	0	0	0.1111	75.1385	0.8558	1.0	1.0	1.0	1.0	1.0	1.0	0.6467	0.2011	1.0	0.0	3.9155
7c00774138ae5805	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	165	goal region entered	166	8	0.0	0	0	0	0	0.2857	74.9332	0.8837	1.0	1.0	1.0	1.0	1.0	0.9684	0.7532	0.3481	1.0	0.0	4.5165
7cb91c1ad87c56d5	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	382	goal region entered	383	20	0.0	0	0	0	0	0.3333	175.8594	0.7876	1.0	1.0	1.0	1.0	1.0	1.0	0.7107	0.3085	1.0	0.0	4.6227
7cb91c1ad87c56d5	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	379	goal region entered	380	20	0.0	0	0	0	0	0.3333	175.828	0.79	1.0	1.0	1.0	1.0	1.0	1.0	0.7333	0.2917	1.0	0.0	4.6584
7cdcf11e211759cf	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	220	goal region entered	221	20	0.0	0	0	0	0	0.2	97.8632	0.7963	1.0	1.0	1.0	1.0	1.0	0.4279	0.7065	0.3134	1.0	0.0	4.4282
7cdcf11e211759cf	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	207	goal region entered	208	20	0.0	0	0	0	0	0.2222	98.0201	0.8023	1.0	1.0	1.0	1.0	1.0	0.4787	0.6915	0.266	1.0	0.0	4.7125
7e40ef4f0d5b5cc9	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	262	goal region entered	263	20	0.0	0	0	0	0	0.0833	122.3539	0.7376	1.0	1.0	1.0	1.0	1.0	0.5185	0.6296	0.284	1.0	0.0	4.6789
7e40ef4f0d5b5cc9	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	266	goal region entered	267	20	0.0	0	0	0	0	0.0	122.4953	0.74	1.0	1.0	1.0	1.0	1.0	0.5182	0.6316	0.2874	1.0	0.0	4.6141
7e5bbdae500e5ad1	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	364	goal region entered	365	20	0.0	0	0	0	0	0.1176	203.0496	0.6844	1.0	0.9884	1.0	1.0	1.0	0.5362	0.6261	0.2377	1.0	0.0	5.5971
7e5bbdae500e5ad1	drivor_action_best_after	scored	98.226	0	98.81	0.994044	off_drivable	371	off drivable for 0.5 s through frame 371	372	20	0.596	0	0	0	0	0.0588	202.823	0.692	1.0	0.9744	1.0	1.0	1.0	0.5909	0.6648	0.2869	0.9791	0.0	5.4857
7f49b4deed075e6c	drivor_action_best_before	scored	66.888	0	66.89	1.0	deadlock	414	< 0.1 m/s for 5 s	463	20	0.0	0	0	0	0	0.3158	67.7213	0.6534	1.0	1.0	1.0	1.0	1.0	0.2506	0.754	0.2167	0.5786	0.0	1.4847
7f49b4deed075e6c	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	385	goal region entered	386	20	0.0	0	0	0	0	0.3333	99.9594	0.7337	1.0	1.0	1.0	1.0	0.9809	0.6421	0.7377	0.3087	1.0	0.0	2.616
84acc78da95f56d3	drivor_action_best_before	scored	13.869	0	23.11	0.6	contact_at_fault	167	front with navsafe_blocker_1	168	8	0.0	1	0	0	0	0.25	24.7852	0.659	0.9938	1.0	1.0	1.0	0.9313	1.0	0.7438	0.4813	0.1584	1.0	1.5395
84acc78da95f56d3	drivor_action_best_after	scored	23.115	0	23.11	1.0	contact_not_at_fault	168	front with navsafe_blocker_1	169	8	0.0	0	0	0	0	0.25	25.1516	0.6431	0.9938	1.0	1.0	1.0	0.9317	0.9379	0.7329	0.441	0.1584	1.0	1.552
854918c8b7665af0	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	256	goal region entered	257	20	0.0	0	0	0	0	0.0	151.1599	0.7395	1.0	1.0	1.0	1.0	1.0	0.4219	0.616	0.1941	1.0	0.0	5.9029
854918c8b7665af0	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	276	goal region entered	277	20	0.0	0	0	0	0	0.0833	151.1151	0.7319	1.0	1.0	1.0	1.0	1.0	0.284	0.6615	0.2568	1.0	0.0	5.4751
8661a7e9b4a95042	drivor_action_best_before	scored	70.0	0	100.0	0.7	goal_reached	226	goal region entered	227	20	0.0	0	0	0	1	0.5	120.7019	0.8568	1.0	1.0	1.0	0.9952	1.0	0.971	0.7343	0.3382	1.0	0.0	5.3197
8661a7e9b4a95042	drivor_action_best_after	scored	70.0	0	100.0	0.7	goal_reached	228	goal region entered	229	20	0.0	0	0	0	1	0.4	120.5849	0.855	1.0	1.0	1.0	0.9952	1.0	0.9713	0.7464	0.3349	1.0	0.0	5.2682
888d1fb945ed5982	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	144	goal region entered	145	20	0.0	0	0	0	0	0.3333	64.3985	0.873	1.0	1.0	1.0	1.0	1.0	1.0	0.76	0.224	1.0	0.0	4.4511
888d1fb945ed5982	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	140	goal region entered	141	20	0.0	0	0	0	0	0.1667	64.5311	0.8306	1.0	1.0	1.0	1.0	1.0	0.8264	0.6942	0.124	1.0	0.0	4.5868
89912e0a307256fd	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	319	goal region entered	320	20	0.0	0	0	0	0	0.0667	160.9118	0.7807	1.0	1.0	1.0	1.0	1.0	0.9433	0.6867	0.1933	1.0	0.0	5.0495
89912e0a307256fd	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	322	goal region entered	323	20	0.0	0	0	0	0	0.2	161.04	0.7927	1.0	1.0	1.0	1.0	1.0	1.0	0.7096	0.231	1.0	0.0	5.0065
89ac4f4584065c48	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	292	goal region entered	293	20	0.0	0	0	0	0	0.1538	110.1476	0.6918	1.0	1.0	1.0	1.0	1.0	0.4542	0.6996	0.2454	1.0	0.0	3.7998
89ac4f4584065c48	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	303	goal region entered	304	20	0.0	0	0	0	0	0.3571	109.8866	0.7558	1.0	1.0	1.0	1.0	1.0	0.757	0.7746	0.3275	1.0	0.0	3.6537
89e02236312d5038	drivor_action_best_before	scored	7.76	0	9.59	0.8093	off_drivable	40	off drivable for 0.5 s through frame 40	41	8	19.07	0	0	0	0	0.0	16.8036	0.7058	1.0	0.8485	1.0	1.0	1.0	1.0	0.7273	0.2424	0.0835	0.0	4.1461
89e02236312d5038	drivor_action_best_after	scored	6.442	0	8.04	0.80169	off_drivable	36	off drivable for 0.5 s through frame 36	37	8	19.831	0	0	0	0	0.0	14.1075	0.6978	1.0	0.8276	1.0	1.0	1.0	1.0	0.7586	0.3448	0.0678	0.0	3.8656
8c6c4c4b507c5eb1	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	226	goal region entered	227	20	0.0	0	0	0	0	0.6	120.1705	0.7928	1.0	1.0	1.0	1.0	1.0	0.6329	0.7053	0.2029	1.0	0.0	5.3003
8c6c4c4b507c5eb1	drivor_action_best_after	scored	43.906	0	73.18	0.6	contact_at_fault	394	front with 084f6fed143a50b3	395	20	0.0	1	0	0	0	0.3889	88.8568	0.7389	0.9973	1.0	1.0	1.0	0.976	0.44	0.736	0.3227	0.714	1.0	2.2532
8d261d29f3655aec	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	174	goal region entered	175	20	0.0	0	0	0	0	1.0	55.6297	0.8474	1.0	1.0	1.0	1.0	1.0	0.8258	0.9484	0.5484	1.0	0.0	3.2353
8d261d29f3655aec	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	174	goal region entered	175	20	0.0	0	0	0	0	1.0	55.63	0.8357	1.0	1.0	1.0	1.0	1.0	0.7419	0.9484	0.5355	1.0	0.0	3.2353
8d4c7214942e5619	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	321	goal region entered	322	20	0.0	0	0	0	0	0.2	166.8515	0.7675	1.0	1.0	1.0	1.0	0.9967	0.9503	0.6556	0.2086	1.0	0.0	5.2048
8d4c7214942e5619	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	308	goal region entered	309	20	0.0	0	0	0	0	0.2143	167.2295	0.7659	1.0	1.0	1.0	1.0	0.9965	0.8616	0.6851	0.2388	1.0	0.0	5.436
8decf23c348f5b65	drivor_action_best_before	scored	51.184	0	56.26	0.909777	off_drivable	97	off drivable for 0.5 s through frame 97	98	8	9.022	0	0	0	0	0.25	47.2891	0.7799	1.0	0.9444	1.0	1.0	0.9889	0.8889	0.5778	0.1889	0.5585	0.0	4.8284
8decf23c348f5b65	drivor_action_best_after	scored	41.768	0	46.41	0.900031	off_drivable	107	off drivable for 0.5 s through frame 107	108	8	9.997	0	0	0	0	0.2	40.1138	0.7645	1.0	0.95	1.0	1.0	0.97	0.81	0.62	0.23	0.4593	0.0	3.7169
9135a6d270475c7f	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	139	goal region entered	140	20	0.0	0	0	0	0	0.0	56.324	0.774	1.0	1.0	1.0	1.0	1.0	0.3417	0.6583	0.1917	1.0	0.0	4.0419
9135a6d270475c7f	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	217	goal region entered	218	20	0.0	0	0	0	0	0.1111	58.3126	0.7379	1.0	1.0	1.0	1.0	1.0	0.3384	0.6566	0.303	1.0	0.0	2.687
9157902936a456bf	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	308	goal region entered	309	20	0.0	0	0	0	0	0.2143	187.8502	0.829	1.0	1.0	1.0	1.0	1.0	0.8685	0.6817	0.3287	1.0	0.0	6.0794
9157902936a456bf	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	286	goal region entered	287	20	0.0	0	0	0	0	0.3077	188.6061	0.8069	1.0	1.0	1.0	1.0	1.0	0.6592	0.7004	0.3596	1.0	0.0	6.5717
918b6721bcf75d38	drivor_action_best_before	scored	21.982	0	21.98	1.0	off_drivable	52	off drivable for 0.5 s through frame 52	53	20	0.0	0	0	0	0	0.0	21.5992	0.7082	1.0	0.8485	1.0	1.0	1.0	1.0	0.3939	0.303	0.1447	0.0	4.1583
918b6721bcf75d38	drivor_action_best_after	scored	22.452	0	22.45	1.0	off_drivable	52	off drivable for 0.5 s through frame 52	53	20	0.0	0	0	0	0	0.0	21.6351	0.7082	1.0	0.8485	1.0	1.0	1.0	1.0	0.4242	0.2727	0.1499	0.0	4.1651
92c6df44cf055882	drivor_action_best_before	scored	38.597	0	41.66	0.926465	off_drivable	72	off drivable for 0.5 s through frame 72	73	20	7.354	0	0	0	0	0.0	35.5372	0.783	1.0	0.9057	1.0	1.0	1.0	1.0	0.5472	0.3396	0.3805	0.0	4.8968
92c6df44cf055882	drivor_action_best_after	scored	36.821	0	40.39	0.91168	off_drivable	72	off drivable for 0.5 s through frame 72	73	20	8.832	0	0	0	0	0.0	34.8932	0.7854	1.0	0.9057	1.0	1.0	1.0	1.0	0.6604	0.2453	0.367	0.0	4.8086
9311d9a2409c5224	drivor_action_best_before	scored	13.115	0	13.21	0.992479	off_drivable	114	off drivable for 0.5 s through frame 114	115	20	0.752	0	0	0	0	0.25	24.7964	0.651	1.0	0.9474	1.0	1.0	1.0	0.7368	0.7684	0.4421	0.1032	0.0	2.1563
9311d9a2409c5224	drivor_action_best_after	scored	13.117	0	13.21	0.992613	off_drivable	114	off drivable for 0.5 s through frame 114	115	20	0.739	0	0	0	0	0.25	24.868	0.6531	1.0	0.9474	1.0	1.0	1.0	0.7474	0.7684	0.4421	0.1032	0.0	2.1625
9605af7df76f5ba3	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	396	goal region entered	397	20	0.0	0	0	0	0	0.3333	119.6144	0.7862	1.0	1.0	1.0	1.0	1.0	1.0	0.8143	0.4324	1.0	0.0	3.029
9605af7df76f5ba3	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	396	goal region entered	397	20	0.0	0	0	0	0	0.4444	119.6282	0.7836	1.0	1.0	1.0	1.0	1.0	1.0	0.8117	0.3979	1.0	0.0	3.0293
97146fc0e8525e75	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	257	goal region entered	258	20	0.0	0	0	0	0	0.0909	88.65	0.6952	1.0	1.0	1.0	1.0	1.0	0.6176	0.6765	0.1807	1.0	0.0	3.4617
97146fc0e8525e75	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	266	goal region entered	267	20	0.0	0	0	0	0	0.0833	88.9429	0.7001	1.0	1.0	1.0	1.0	1.0	0.5951	0.7166	0.2308	1.0	0.0	3.356
97dcc120f4695080	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	191	goal region entered	192	20	0.0	0	0	0	0	0.125	131.2773	0.7416	1.0	1.0	1.0	1.0	1.0	0.7965	0.6686	0.2558	1.0	0.0	6.8899
97dcc120f4695080	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	206	goal region entered	207	20	0.0	0	0	0	0	0.2222	131.334	0.7362	1.0	1.0	1.0	1.0	1.0	0.8021	0.6203	0.2246	1.0	0.0	6.3934
9869278b0f8f5061	drivor_action_best_before	scored	0.003	0	0.0	1.0	contact_not_at_fault	155	evaluator ended the episode: contact_not_at_fault (post-hoc trace read as deadlock)	256	20	0.0	0	0	0	0	0.5	2.38	0.441	1.0	1.0	1.0	1.0	1.0	0.2119	0.5805	0.1314	0.0814	1.0	0.093
9869278b0f8f5061	drivor_action_best_after	scored	0.003	0	0.0	1.0	deadlock	108	< 0.1 m/s for 5 s	269	20	0.0	0	0	0	0	0.75	1.6964	0.426	1.0	1.0	1.0	1.0	1.0	0.2209	0.6145	0.012	0.0	0.0	0.0631
99a98a7ffb075389	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	286	goal region entered	287	20	0.0	0	0	0	0	0.3077	123.3339	0.7777	1.0	1.0	1.0	1.0	1.0	0.7528	0.7154	0.3221	1.0	0.0	4.2976
99a98a7ffb075389	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	272	goal region entered	273	20	0.0	0	0	0	0	0.1667	123.0072	0.7758	1.0	1.0	1.0	1.0	1.0	0.7747	0.6759	0.2174	1.0	0.0	4.506
9a6489254d5f5577	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	249	goal region entered	250	20	0.0	0	0	0	0	0.0	105.1071	0.7549	1.0	1.0	1.0	1.0	1.0	0.2826	0.6478	0.287	1.0	0.0	4.2044
9a6489254d5f5577	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	246	goal region entered	247	20	0.0	0	0	0	0	0.1818	105.1189	0.7556	1.0	1.0	1.0	1.0	1.0	0.2952	0.6256	0.2599	1.0	0.0	4.2559
9ac86ade68505597	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	312	goal region entered	313	20	0.0	0	0	0	0	0.2857	81.5185	0.7429	1.0	1.0	1.0	1.0	1.0	0.9932	0.7167	0.372	1.0	0.0	2.6187
9ac86ade68505597	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	320	goal region entered	321	20	0.0	0	0	0	0	0.2667	81.5457	0.7335	1.0	1.0	1.0	1.0	1.0	0.9535	0.7076	0.3355	1.0	0.0	2.5543
9b21b864f1a159e8	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	416	goal region entered	417	20	0.0	0	0	0	0	0.6316	159.0837	0.7843	1.0	1.0	1.0	1.0	1.0	0.8413	0.7935	0.398	1.0	0.0	3.8405
9b21b864f1a159e8	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	418	goal region entered	419	20	0.0	0	0	0	0	0.4737	159.0619	0.755	1.0	1.0	1.0	1.0	1.0	0.6391	0.7895	0.3709	1.0	0.0	3.8216
9d791495c47e5061	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	469	goal region entered	470	20	0.0	0	0	0	0	0.0909	192.3616	0.726	1.0	1.0	1.0	1.0	1.0	0.7133	0.6689	0.2622	1.0	0.0	4.1187
9d791495c47e5061	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	450	goal region entered	451	20	0.0	0	0	0	0	0.1905	192.6143	0.6911	1.0	1.0	1.0	1.0	1.0	0.3666	0.7077	0.3132	1.0	0.0	4.2978
9e34c53444bd518c	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	277	goal region entered	278	20	0.0	0	0	0	0	0.25	116.5598	0.8132	1.0	1.0	1.0	1.0	1.0	1.0	0.6008	0.2403	1.0	0.0	4.1928
9e34c53444bd518c	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	268	goal region entered	269	20	0.0	0	0	0	0	0.3333	117.0775	0.8254	1.0	1.0	1.0	1.0	1.0	1.0	0.6466	0.2851	1.0	0.0	4.3523
9eb1dcda60165ae3	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	449	goal region entered	450	20	0.0	0	0	0	0	0.0476	255.266	0.7356	1.0	1.0	1.0	1.0	1.0	0.9488	0.6163	0.2651	1.0	0.0	5.696
9eb1dcda60165ae3	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	457	goal region entered	458	20	0.0	0	0	0	0	0.0	255.516	0.6931	1.0	1.0	1.0	1.0	1.0	0.6279	0.6027	0.2397	1.0	0.0	5.602
9ef1d618435d5e53	drivor_action_best_before	scored	53.287	0	88.81	0.6	contact_at_fault	213	front with aa8eacc3b8a653b2	214	20	0.0	1	0	0	0	0.0	77.9144	0.8388	0.9948	1.0	1.0	1.0	0.9794	1.0	0.701	0.2784	0.8846	1.0	3.641
9ef1d618435d5e53	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	221	goal region entered	222	20	0.0	0	0	0	0	0.1	85.4688	0.8425	1.0	1.0	1.0	1.0	0.9802	0.9455	0.7327	0.2871	1.0	0.0	3.8501
a0ff0b74063659a2	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	165	goal region entered	166	20	0.0	0	0	0	0	0.1429	81.0257	0.7801	1.0	1.0	1.0	1.0	1.0	0.411	0.5822	0.2671	1.0	0.0	4.8928
a0ff0b74063659a2	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	166	goal region entered	167	20	0.0	0	0	0	0	0.1429	80.9063	0.7896	1.0	1.0	1.0	1.0	1.0	0.3741	0.6395	0.3061	1.0	0.0	4.8564
a12d1a61d7cc50fe	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	201	goal region entered	202	20	0.0	0	0	0	0	0.0	196.2411	0.8852	1.0	1.0	1.0	1.0	1.0	1.0	0.7363	0.3516	1.0	0.0	9.7617
a12d1a61d7cc50fe	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	204	goal region entered	205	20	0.0	0	0	0	0	0.1111	196.2759	0.888	1.0	1.0	1.0	1.0	1.0	1.0	0.773	0.3459	1.0	0.0	9.6206
a18d2b32f8415373	drivor_action_best_before	scored	58.612	0	97.69	0.6	contact_at_fault	175	front with e260393270365e73	176	20	0.0	1	0	0	0	0.2857	92.2287	0.7984	0.9936	1.0	1.0	1.0	0.9359	0.5705	0.7051	0.2949	0.9749	1.0	5.2608
a18d2b32f8415373	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	194	goal region entered	195	20	0.0	0	0	0	0	0.0	93.7019	0.8156	1.0	1.0	1.0	1.0	1.0	0.5486	0.6971	0.28	1.0	0.0	4.8237
a2c2e046132e5596	drivor_action_best_before	scored	37.916	0	63.19	0.6	contact_at_fault	174	front with 3a5588b7698d5660	175	8	0.0	1	0	0	0	0.625	110.1665	0.6938	0.994	1.0	1.0	1.0	0.9281	0.3772	0.7485	0.2036	0.6163	1.0	6.3359
a2c2e046132e5596	drivor_action_best_after	scored	38.242	0	63.74	0.6	contact_at_fault	172	front with 3a5588b7698d5660	173	8	0.0	1	0	0	0	0.375	111.5266	0.7045	0.9939	1.0	1.0	1.0	0.9394	0.4303	0.703	0.2242	0.6219	1.0	6.4878
a43dbb1d34665f24	drivor_action_best_before	scored	88.455	0	92.43	0.956981	off_drivable	195	off drivable for 0.5 s through frame 195	196	8	4.302	0	0	0	0	0.2222	105.6	0.8091	1.0	0.9734	1.0	1.0	1.0	0.7926	0.6968	0.2553	0.9218	0.0	5.3969
a43dbb1d34665f24	drivor_action_best_after	scored	77.528	0	81.21	0.954613	off_drivable	184	off drivable for 0.5 s through frame 184	185	8	4.539	0	0	0	0	0.25	93.9699	0.7933	1.0	0.9718	1.0	1.0	1.0	0.7401	0.661	0.2429	0.8082	0.0	5.0892
a4581d8af5f755a9	drivor_action_best_before	scored	34.272	0	34.27	1.0	off_drivable	114	off drivable for 0.5 s through frame 114	115	20	0.0	0	0	0	0	0.0	22.1465	0.6674	1.0	0.9474	1.0	1.0	1.0	0.6105	0.6	0.2	0.2834	0.0	1.9364
a4581d8af5f755a9	drivor_action_best_after	scored	34.272	0	34.27	1.0	off_drivable	136	evaluator ended the episode: off_drivable (post-hoc trace read as deadlock)	170	20	0.0	0	0	0	0	0.0	22.3887	0.6103	1.0	0.9667	1.0	1.0	1.0	0.38	0.6467	0.1667	0.2834	0.0	1.3242
a67c6744e6c45edb	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	270	goal region entered	271	20	0.0	0	0	0	0	0.1667	162.3912	0.7699	1.0	1.0	1.0	1.0	0.996	0.6932	0.6773	0.2948	1.0	0.0	5.9951
a67c6744e6c45edb	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	248	goal region entered	249	20	0.0	0	0	0	0	0.2727	163.0346	0.8223	1.0	1.0	1.0	1.0	0.9825	0.8952	0.6943	0.2882	1.0	0.0	6.5506
a6b9a83019915658	drivor_action_best_before	scored	5.804	0	9.67	0.6	contact_at_fault	126	front with navsafe_blocker_1	127	8	0.0	1	0	0	0	0.6	17.55	0.7438	0.9916	1.0	1.0	1.0	0.8992	1.0	0.8824	0.5882	0.0945	1.0	1.3822
a6b9a83019915658	drivor_action_best_after	scored	5.804	0	9.67	0.6	contact_at_fault	129	front with navsafe_blocker_1	130	8	0.0	1	0	0	0	0.6667	17.5519	0.738	0.9918	1.0	1.0	1.0	0.918	1.0	0.8525	0.5328	0.0945	1.0	1.3505
aac96a67f68e51ac	drivor_action_best_before	scored	18.78	0	20.96	0.895948	off_drivable	63	off drivable for 0.5 s through frame 63	64	20	10.405	0	0	0	0	0.0	41.1884	0.7668	1.0	0.8864	1.0	1.0	1.0	1.0	0.7273	0.2727	0.1603	0.0	6.491
aac96a67f68e51ac	drivor_action_best_after	scored	18.626	0	20.96	0.888634	off_drivable	64	off drivable for 0.5 s through frame 64	65	20	11.137	0	0	0	0	0.0	41.5737	0.7708	1.0	0.8889	1.0	1.0	1.0	1.0	0.8222	0.2222	0.1603	0.0	6.4504
ac019d81388056be	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	221	goal region entered	222	20	0.0	0	0	0	0	0.1	83.8507	0.7628	1.0	1.0	1.0	1.0	1.0	0.505	0.6584	0.2673	1.0	0.0	3.7884
ac019d81388056be	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	212	goal region entered	213	20	0.0	0	0	0	0	0.1111	83.0101	0.7609	1.0	1.0	1.0	1.0	1.0	0.4508	0.6632	0.2694	1.0	0.0	3.909
ac01c31d1a5a5ed2	drivor_action_best_before	scored	86.324	0	86.32	1.0	off_drivable	206	off drivable for 0.5 s through frame 206	207	20	0.0	0	0	0	0	0.1111	66.8209	0.7828	1.0	0.9733	1.0	1.0	0.9893	0.4332	0.7273	0.3636	0.8531	0.0	3.2403
ac01c31d1a5a5ed2	drivor_action_best_after	scored	86.521	0	86.65	0.99851	off_drivable	215	off drivable for 0.5 s through frame 215	216	20	0.149	0	0	0	0	0.3333	67.2618	0.7795	1.0	0.9745	1.0	1.0	0.9694	0.4541	0.7194	0.3469	0.8566	0.0	3.1257
b023b7bcbab05bcb	drivor_action_best_before	scored	8.054	0	13.42	0.6	contact_at_fault	132	front with navsafe_blocker_1	133	8	0.0	1	0	0	0	0.8333	23.8598	0.6881	0.992	1.0	1.0	1.0	0.896	1.0	0.872	0.656	0.0917	1.0	1.8673
b023b7bcbab05bcb	drivor_action_best_after	scored	8.054	0	13.42	0.6	contact_at_fault	138	front with navsafe_blocker_1	139	8	0.0	1	0	0	0	0.6667	23.8827	0.6767	1.0	1.0	1.0	1.0	0.9313	1.0	0.8092	0.5344	0.0917	1.0	1.7884
b66f23071e675170	drivor_action_best_before	scored	33.834	0	36.25	0.933415	off_drivable	90	off drivable for 0.5 s through frame 90	91	8	6.658	0	0	0	0	0.25	25.8719	0.6812	1.0	0.9398	1.0	1.0	1.0	0.7229	0.6867	0.241	0.3252	0.0	2.8933
